rank,enr_contractor_name,search_term,procore_company_name,location,city,state,address,profile_url,joined_date,total_projects,active_projects,avg_project_size,procore_users,business_types,market_sectors,match_confidence
62,SUNDT CONSTRUCTION INC.,SUNDT CONSTRUCTION,Sundt,"Tempe, AZ",Tempe,AZ,"2620 S 55th St Tempe, AZ 85282",https://network.procore.com/p/sundt-tempe,April 2023,6,5,1000000,1,Specialty Contractor,"Commercial, Industrial and Energy, Infrastructure, Institutional",1.0
63,CHOATE CONSTRUCTION CO.,CHOATE CONSTRUCTION,Choate Construction Company,"Mt Pleasant, SC",Mt Pleasant,SC,"235 Magrath Darby Blvd Suite 250 Mt Pleasant, SC 29464",https://network.procore.com/p/choate-construction-company-mt-pleasant,July 2022,39,16,2997364,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional, Residential",1.0
64,CLUNE CONSTRUCTION,CLUNE CONSTRUCTION,Clune Construction,"Dallas, TX",Dallas,TX,"2100 McKinney Ave Dallas, TX 75201",https://network.procore.com/p/clune-construction-dallas,February 2024,10,6,208204275,1,General Contractor,"Commercial, Healthcare, Infrastructure",1.0
64,CLUNE CONSTRUCTION,CLUNE CONSTRUCTION,Clune Construction,"New York, NY",New York,NY,"405 Lexington Ave New York, NY 10174",https://network.procore.com/p/clune-construction-new-york,March 2024,12,9,1642909,1,General Contractor,Commercial,1.0
64,CLUNE CONSTRUCTION,CLUNE CONSTRUCTION,Clune Construction,"Vienna, VA",Vienna,VA,"1919 Gallows Rd Vienna, VA 22182",https://network.procore.com/p/clune-construction-vienna,November 2023,8,7,101987053,2,General Contractor,Commercial,1.0
64,CLUNE CONSTRUCTION,CLUNE CONSTRUCTION,Clune Construction,"Chicago, IL",Chicago,IL,"10 S Riverside Plaza Chicago, IL 60606",https://network.procore.com/p/clune-construction-chicago-1,May 2024,,,,1,General Contractor,Commercial,1.0
64,CLUNE CONSTRUCTION,CLUNE CONSTRUCTION,Clune,"New York, NY",New York,NY,"405 Lexington Ave 28th Fl. New York, NY 10174",https://network.procore.com/p/clune-new-york,June 2023,10,4,1148411,1,General Contractor,Commercial,1.0
64,CLUNE CONSTRUCTION,CLUNE CONSTRUCTION,Clune Construction Company,"Phoenix, AZ",Phoenix,AZ,"2425 E Camelback Rd Phoenix, AZ 85016",https://network.procore.com/p/clune-construction-company-phoenix,March 2024,31,18,39026222,2,General Contractor,"Commercial, Infrastructure",1.0
64,CLUNE CONSTRUCTION,CLUNE CONSTRUCTION,Clune Construction Company,"Los Angeles, CA",Los Angeles,CA,"725 S Figueroa St Los Angeles, CA 90017",https://network.procore.com/p/clune-construction-company-los-angeles,May 2024,1,,150000,1,General Contractor,Commercial,1.0
65,AMES CONSTRUCTION INC.,AMES CONSTRUCTION,Ames Construction,"Burnsville, MN",Burnsville,MN,"2500 County Rd 42 W Burnsville, MN 55337",https://network.procore.com/p/ames-construction-burnsville,December 2023,4,3,150000000,1,General Contractor,Infrastructure,1.0
65,AMES CONSTRUCTION INC.,AMES CONSTRUCTION,Ames Construction,"Liberty, NC",Liberty,NC,"5938 Julian Airport Rd Liberty, NC 27298",https://network.procore.com/p/ames-construction-liberty,December 2023,2,2,,1,General Contractor,"Commercial, Infrastructure",1.0
65,AMES CONSTRUCTION INC.,AMES CONSTRUCTION,AMES CONSTRUCTION,"Corona, CA",Corona,CA,"391 N Main St 302 Corona, CA 92879",https://network.procore.com/p/ames-construction-corona,March 2023,3,,75602842,1,Engineer,Commercial,1.0
65,AMES CONSTRUCTION INC.,AMES CONSTRUCTION,Ames,"Ephrata, PA",Ephrata,PA,"826 E Main St Ephrata, PA 17522",https://network.procore.com/p/ames-ephrata,August 2023,1,,1200000,1,General Contractor,Commercial,1.0
65,AMES CONSTRUCTION INC.,AMES CONSTRUCTION,"Ames Construction, Inc.","Scottsdale, AZ",Scottsdale,AZ,"8333 E Hartford Dr Scottsdale, AZ 85255",https://network.procore.com/p/ames-construction-inc-scottsdale,September 2023,1,,537456,1,General Contractor,Infrastructure,1.0
66,J.T. MAGEN & CO. INC.,J.T. MAGEN,JT Magen,"Austin, TX",Austin,TX,"1613 S Capital of Texas Hwy Austin, TX 78746",https://network.procore.com/p/jt-magen-austin,July 2023,3,,283333,1,General Contractor,Commercial,1.0
68,HUNTER ROBERTS CONSTRUCTION GROUP LLC,HUNTER ROBERTS CONSTRUCTION,Hunter Roberts Construction Group,"New York, NY",New York,NY,"55 Water St New York, NY 11201",https://network.procore.com/p/hunter-roberts-construction-group-new-york,September 2023,7,3,,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional, Residential",1.0
69,CORE CONSTRUCTION GROUP,CORE CONSTRUCTION,Core Construction,"Phoenix, AZ",Phoenix,AZ,"3036 E Greenway Rd Phoenix, AZ 85032",https://network.procore.com/p/core-construction-phoenix,September 2023,11,7,9511929,1,General Contractor,Commercial,1.0
69,CORE CONSTRUCTION GROUP,CORE CONSTRUCTION,Core Construction,"Reno, NV",Reno,NV,"5330 Reno Corporate Dr Reno, NV 89511",https://network.procore.com/p/core-construction-reno,October 2023,3,3,2955000,1,General Contractor,Commercial,1.0
69,CORE CONSTRUCTION GROUP,CORE CONSTRUCTION,CORE Construction,"Frisco, TX",Frisco,TX,"6320 Research Rd #200 Frisco, TX 75033",https://network.procore.com/p/core-construction-frisco,August 2022,10,3,14444839,1,General Contractor,"Commercial, Institutional",1.0
69,CORE CONSTRUCTION GROUP,CORE CONSTRUCTION,Core,"Newmarket, ON",Newmarket,ON,"110 Pony Dr Newmarket, ON L3Y 7B2",https://network.procore.com/p/core-newmarket,May 2024,3,3,,1,Specialty Contractor,Commercial,1.0
69,CORE CONSTRUCTION GROUP,CORE CONSTRUCTION,CORE,"Tempe, AZ",Tempe,AZ,"504 E Southern Ave Tempe, AZ 85282",https://network.procore.com/p/core-tempe,December 2023,4,2,5112341,1,General Contractor,Commercial,1.0
70,MANHATTAN CONSTRUCTION GROUP,MANHATTAN CONSTRUCTION,Manhattan Construction,"Farmers Branch, TX",Farmers Branch,TX,"13998 Diplomat Dr Farmers Branch, TX 75234",https://network.procore.com/p/manhattan-construction-farmers-branch,May 2023,16,4,36919903,1,General Contractor,Commercial,1.0
70,MANHATTAN CONSTRUCTION GROUP,MANHATTAN CONSTRUCTION,Manhattan construction,"Naples, FL",Naples,FL,"3705 Westview Dr Naples, FL 34104",https://network.procore.com/p/manhattan-construction-naples,June 2023,2,2,110000000,1,General Contractor,"Commercial, Infrastructure",1.0
70,MANHATTAN CONSTRUCTION GROUP,MANHATTAN CONSTRUCTION,Manhattan Construction,"Oklahoma City, OK",Oklahoma City,OK,"410 N Walnut Ave Oklahoma City, OK 73104",https://network.procore.com/p/manhattan-construction-oklahoma-city,May 2024,34,34,35474418,1,General Contractor,Commercial,1.0
